Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Flow Packets Count,Flow Bytes Count,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Fwd Packet Length Rel Std,Fwd Packet Length Median,Fwd Packet Length IQR,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Bwd Packet Length Rel Std,Bwd Packet Length Median,Bwd Packet Length IQR,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Flow IAT Rel Std,Flow IAT Median,Flow IAT IQR,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Fwd IAT Rel Std,Fwd IAT Median,Fwd IAT IQR,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Bwd IAT Rel Std,Bwd IAT Median,Bwd IAT IQR,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,Packet Length Rel Std,Packet Length Median,Packet Length IQR,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Rel Std,Active Median,Active IQR,Active Max,Active Min,Idle Mean,Idle Std,Idle Rel Std,Idle Median,Idle IQR,Idle Max,Idle Min,Label
192.168.0.2-224.0.0.251-5353-5353-17,192.168.0.2,5353,224.0.0.251,5353,17,27/10/2021 03:46:53 PM,114867985,165,11004,165,0,11004.0,0.0,108.0,60.0,66.69090909090909,16.675752142987974,0.2500453565606158,60.0,0.0,0,0,0,0,0,0,0,95.79692722911436,1.436431569684103,700414.5426829266,824779.1946190931,6504007.0,33.0,1.177558637574528,479970.0,793965.25,1.14867985E8,700414.5426829266,824779.1946190931,6504007.0,33.0,1.177558637574528,479970.0,793965.25,0,0,0,0,0,0,0,0,0,0,0,0,1320,0,1.436431569684103,0.0,60.0,108.0,66.65060240963855,16.633251643649363,276.66506024096424,0.24955890933168784,60.0,0.0,0,0,0,0,0,0,0,0,0.0,67.05454545454545,66.69090909090909,0.0,0,0,0,458,6,208,4,314,0,0,0,0,164,8,1.01996014E8,0.0,0.0,1.01996014E8,0.0,1.01996014E8,1.01996014E8,6504007.0,0.0,0.0,6504007.0,0.0,6504007.0,6504007.0,ManualLabel
192.168.0.2-31.43.191.162-50548-8443-6,192.168.0.2,50548,31.43.191.162,8443,6,27/10/2021 03:48:12 PM,47091314,1046,1122302,393,653,19163.0,1103139.0,573.0,0.0,48.760814249363946,156.15670697741137,3.2025040881971805,0.0,0.0,2896.0,31.0,1689.3399693721287,606.5057246716718,0.35901934226838295,1448.0,0.0,23832.46303129278,22.212164222047406,45063.458373205125,277097.5950195045,2725899.0,0.0,6.149053024839914,25.0,172.5,4.709085E7,120129.71938775534,442776.0384909993,2725899.0,4.0,3.6858159724972346,315.5,611.75,4.6937529E7,71990.07515337449,376441.5967971578,2930696.0,0.0,5.2290763135772655,50.0,283.0,1,0,0,0,12576,20896,8.34548808725108,13.866676134796325,0.0,2896.0,1072.4383954154728,932.7381645102433,870000.4835339378,0.8697358920545658,1448.0,1448.0,2,0,0,436,1046,0,0,0,1.0,1073.463671128107,48.76081424936387,1689.3399693721287,0,0,0,184238,111,98602,24,1197,40,68946,5777,501,35,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.2-31.43.191.162-50548-8443-6,192.168.0.2,50548,31.43.191.162,8443,6,27/10/2021 03:48:59 PM,171490,2,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.662487608606916,171490.0,0.0,171490.0,171490.0,0.0,171490.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5.831243804303458,5.831243804303458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.2-177.76.218.27-38999-54241-17,192.168.0.2,38999,177.76.218.27,54241,17,27/10/2021 03:47:00 PM,117595594,389,183521,192,197,92587.0,90934.0,1145.0,64.0,482.22395833333337,510.17349153486856,1.057959652809733,92.0,1028.75,1169.0,64.0,461.59390862944167,499.4975920387425,1.0821147824975506,104.0,1028.0,1560.6111909260817,3.3079470647514224,303081.4278350516,481407.7913340243,2512184.0,1.0,1.5883777332473985,149745.0,375934.0,1.17595594E8,615683.7382198953,643782.4286805979,2512558.0,266.0,1.0456381884341195,411746.0,684431.0,1.16817703E8,596008.6887755103,628607.8857782452,2512292.0,1.0,1.0546958418839654,406503.0,809911.25,0,0,0,0,1536,1576,1.6327142324737098,1.6752328322777126,64.0,1169.0,470.83333333333337,503.94530390018576,253960.8693230506,1.070326309168536,104.0,1028.0,0,0,0,0,0,0,0,0,1.0,472.04370179948586,482.2239583333333,461.5939086294416,0,0,0,6094,12,2905,5,2805,5,2755,0,0,191,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,27/10/2021 03:47:05 PM,83544289,72,0,72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.8618183344644897,1176680.126760563,2420605.518687545,2.1112582E7,16.0,2.057148296837091,1021004.0,344236.0,8.3544289E7,1176680.126760563,2420605.518687545,2.1112582E7,16.0,2.057148296837091,1021004.0,344236.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8618183344644897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1112582E7,0.0,0.0,2.1112582E7,0.0,2.1112582E7,2.1112582E7,ManualLabel
192.168.0.7-239.255.255.250-1370-1900-17,192.168.0.7,1370,239.255.255.250,1900,17,27/10/2021 03:46:33 PM,106529211,6,1614,6,0,1614.0,0.0,269.0,269.0,269.0,0.0,0.0,269.0,0.0,0,0,0,0,0,0,0,15.150773997565794,0.056322579916601466,2.13058422E7,2.917317067148416E7,5.326384E7,739.0,1.369256863804434,799.0,5.3262693E7,1.06529211E8,2.13058422E7,2.917317067148416E7,5.326384E7,739.0,1.369256863804434,799.0,5.3262693E7,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0.056322579916601466,0.0,269.0,269.0,269.0,0.0,0.0,0.0,269.0,0.0,0,0,0,0,0,0,0,0,0.0,313.8333333333333,269.0,0.0,0,0,0,0,0,0,3,807,0,0,0,0,5,8,769.0,42.42640687119285,0.05517088019660969,769.0,60.0,799.0,739.0,5.32634495E7,552.2503961066936,1.0368280712023611E-5,5.32634495E7,781.0,5.326384E7,5.3263059E7,ManualLabel
192.168.0.2-190.14.228.155-56229-62421-17,192.168.0.2,56229,190.14.228.155,62421,17,27/10/2021 03:47:15 PM,119917204,4032,3053072,2182,1850,1917296.0,1135776.0,1249.0,64.0,878.6874427131072,538.9696101266267,0.6133803488330959,1249.0,1180.0,1225.0,53.0,613.9329729729686,568.4205797499856,0.9258674884285992,104.0,1160.0,25459.83310284653,33.62319888645836,29748.74820143961,169973.6488561341,3445048.0,0.0,5.713640375896849,204.0,928.0,1.19855591E8,54954.42044933413,241967.5826657131,3445048.0,2.0,4.403059493435982,181.0,4079.0,1.19588298E8,64677.28393726429,291943.69617516233,5432431.0,0.0,4.513852134829008,648.0,5529.0,0,0,0,0,17456,14800,18.195887889447455,15.427310997010904,53.0,1249.0,757.0453756508807,568.1679606611846,322814.83152188937,0.7505071412300669,1225.0,1184.0,0,0,0,0,0,0,0,0,0.0,757.2331349206349,878.6874427131072,613.932972972973,0,0,0,121880,160,42730,75,66113,63,39164,0,0,2181,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.7-239.255.255.250-0-0-0,192.168.0.7,0,239.255.255.250,0,0,27/10/2021 03:47:21 PM,90258099,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.04431735261785205,3.0086033E7,48885.229865471636,3.0142328E7,3.0054291E7,0.0016248479773146442,3.006148E7,88037.0,9.0258099E7,3.0086033E7,48885.229865471636,3.0142328E7,3.0054291E7,0.0016248479773146442,3.006148E7,88037.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04431735261785205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0086033E7,48885.229865471636,0.0016248479773146442,3.006148E7,88037.0,3.0142328E7,3.0054291E7,ManualLabel
192.168.0.2-181.66.206.202-38481-25052-17,192.168.0.2,38481,181.66.206.202,25052,17,27/10/2021 03:47:21 PM,118872513,2963,2219785,1139,1824,162064.0,2057721.0,1145.0,64.0,142.28621597892857,266.64370145736046,1.8739953102473976,65.0,4.0,1225.0,64.0,1128.136513157896,302.84033276065475,0.2684429847172837,1225.0,0.0,18673.66091604373,24.925863222896616,40132.51620526719,184832.34139664358,2487183.0,0.0,4.6055507820958725,161.0,481.75,1.18872513E8,104457.39279437586,320107.67182487383,2496045.0,11.0,3.0644807730842474,420.0,5807.75,1.18872189E8,65206.90565002772,252777.85111434013,2529352.0,0.0,3.8765503223082733,154.0,854.0,0,0,0,0,9112,14592,9.581693625001433,15.344169597895185,64.0,1225.0,748.961538461538,560.2221636407052,313848.872634273,0.7479985751891512,1225.0,1160.0,0,0,0,0,0,0,0,0,1.0,749.2143098211272,142.28621597892888,1128.1365131578948,0,0,0,96483,128,28746,43,6233,70,79143,0,0,1138,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.2-190.42.88.202-59167-42206-17,192.168.0.2,59167,190.42.88.202,42206,17,27/10/2021 03:47:32 PM,119192305,2406,1805043,1527,879,1702845.0,102198.0,1249.0,64.0,1115.1571709233797,353.2841577539383,0.3168021216788748,1249.0,0.0,1133.0,53.0,116.26621160409553,194.14152396787767,1.66980175314355,65.0,4.0,15143.95581157693,20.185866864475855,49560.209979210274,204267.86087487932,2535073.0,0.0,4.1216100771277295,35.0,627.5,1.19192305E8,78107.67038007895,279395.01786545425,2535237.0,1.0,3.5770496867451422,36.0,236.0,1.18430791E8,134887.00569476068,362708.9524441328,2535422.0,0.0,2.688983646541286,37.5,49941.0,0,0,0,0,12216,7032,12.811229718227196,7.374637146248661,53.0,1249.0,749.9522226838394,569.6018353495649,324446.2508335929,0.7595174974095575,1249.0,1184.0,0,0,0,0,0,0,0,0,0.0,750.263923524522,1115.1571709233792,116.26621160409556,0,0,0,75189,100,23613,58,65494,33,3930,0,0,1526,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.2-31.43.191.162-50584-8443-6,192.168.0.2,50584,31.43.191.162,8443,6,27/10/2021 03:49:06 PM,30512441,28,6969,15,13,1204.0,5765.0,563.0,0.0,80.26666666666668,188.45744751484227,2.3478917879756094,0.0,31.0,2896.0,0.0,443.46153846153845,859.2800877657814,1.937665419072881,0.0,793.5,228.39863909937588,0.9176584724899591,1130090.4074074076,3158039.1427473,1.0041868E7,0.0,2.79450132666138,996.0,153649.0,3.051181E7,2179415.0,4239875.551016218,1.0208012E7,18.0,1.9454190922867916,4574.5,2583710.0,3.032834E7,2527361.666666667,4508893.479705321,1.0201238E7,0.0,1.7840317589575903,3362.5,7257700.5,0,0,0,0,488,424,0.491602753119621,0.42605571937033815,0.0,2896.0,240.31034482758622,607.5726942660723,369144.57881773415,2.5282835605848897,0.0,72.0,2,2,0,10,27,0,0,0,0.0,248.89285714285714,80.26666666666667,443.46153846153845,0,0,0,6907,8,21627,5,401,4,1921,64240,502,4,32,278727.6666666667,200895.64044631066,0.7207595960919224,166144.0,351299.0,510669.0,159370.0,9891801.333333334,232342.89864192824,0.023488431561901724,1.0009364E7,417696.0,1.0041868E7,9624172.0,ManualLabel
192.168.0.2-31.43.191.162-50584-8443-6,192.168.0.2,50584,31.43.191.162,8443,6,27/10/2021 03:49:36 PM,166687,2,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.998536178586212,166687.0,0.0,166687.0,166687.0,0.0,166687.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,5.999268089293106,5.999268089293106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
31.43.191.162-192.168.0.2-8443-50584-6,31.43.191.162,8443,192.168.0.2,50584,6,27/10/2021 03:49:36 PM,1072,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,1865.6716417910447,1072.0,0.0,1072.0,1072.0,0.0,1072.0,0.0,1072.0,1072.0,0.0,1072.0,1072.0,0.0,1072.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1865.6716417910447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.2-189.203.97.73-41562-65070-17,192.168.0.2,41562,189.203.97.73,65070,17,27/10/2021 03:47:49 PM,119975479,1233,788707,553,680,121401.0,667306.0,1225.0,64.0,219.5316455696202,367.43156637853036,1.6737066103848184,69.0,4.0,1225.0,64.0,981.3323529411764,443.9266529265255,0.4523713618490428,1225.0,132.0,6573.9016553540905,10.277100039750621,97382.69399350625,272820.6106617054,2504776.0,0.0,2.801530738920591,548.5,121746.25,1.19975479E8,217346.88224637674,411799.61405910214,2504994.0,11.0,1.8946653837541625,120386.0,147354.25,1.19974516E8,176692.95434462442,372718.2494748171,2504955.0,0.0,2.109412063753613,17898.0,136851.0,0,0,0,0,4424,5440,4.60927520030989,5.6678248394407325,64.0,1225.0,640.1393841166937,559.2753827876953,312788.9537923231,0.8736775094058932,1093.0,1160.0,0,0,0,0,0,0,0,0,1.0,640.6585563665856,219.53164556962025,981.3323529411765,0,0,0,46327,71,9800,24,5278,29,29013,0,0,552,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.7-224.0.0.2-0-0-0,192.168.0.7,0,224.0.0.2,0,0,27/10/2021 03:47:42 PM,119002260,10,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.08403201754319624,1.3222473333333334E7,3936998.6682503787,1.6058958E7,7958811.0,0.2977505470421604,1.5982476E7,7992534.0,1.1900226E8,1.3222473333333334E7,3936998.6682503787,1.6058958E7,7958811.0,0.2977505470421604,1.5982476E7,7992534.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08403201754319624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3222473333333334E7,3936998.6682503787,0.2977505470421604,1.5982476E7,7992534.0,1.6058958E7,7958811.0,ManualLabel
192.168.0.2-190.96.101.133-37455-60608-17,192.168.0.2,37455,190.96.101.133,60608,17,27/10/2021 03:47:52 PM,119743053,369,194488,190,179,98809.0,95679.0,1145.0,64.0,520.0473684210526,515.7774250989614,0.9917893184710166,96.0,1052.0,1245.0,64.0,534.5195530726257,522.0186545892062,0.9766128321937719,96.0,1052.0,1624.2111348204892,3.081598395524457,325388.7309782609,497936.8522543289,3489381.0,9.0,1.530283027188166,169777.5,310018.0,1.19743053E8,633561.1269841271,665557.1599398401,3489381.0,23.0,1.0505018878099739,430941.0,786139.5,1.19458502E8,671115.1797752809,685949.3785922279,3715794.0,887.0,1.0221038046284607,454144.0,743502.75,0,0,0,0,1520,1432,1.5867308811643543,1.4948675143601022,64.0,1245.0,525.9027027027028,517.9415702397112,268263.4701823776,0.984861967010099,96.0,1052.0,0,0,0,0,0,0,0,0,0.0,527.3279132791328,520.0473684210526,534.5195530726257,0,0,0,8998,16,2733,6,3528,6,3417,0,0,189,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.2-181.188.178.225-33472-64162-17,192.168.0.2,33472,181.188.178.225,64162,17,27/10/2021 03:47:55 PM,119932082,2228,1654944,1402,826,1560263.0,94681.0,1249.0,64.0,1112.8837375178325,357.50001377558226,0.32123752169561537,1249.0,0.0,1145.0,64.0,114.62590799031481,187.92291587185522,1.6394453851369584,65.0,4.0,13799.01000968198,18.577181041516482,53853.65154917011,232208.73868881777,2582848.0,0.0,4.311847609382695,73.0,2970.0,1.19228208E8,85102.21841541812,311550.2739305481,2583162.0,1.0,3.6608948595175987,41.0,5523.5,1.19528099E8,144882.54424242358,396053.9568305016,2582979.0,0.0,2.733620940337764,3710.0,46463.0,0,0,0,0,11216,6608,11.689949650002742,6.88723139151374,64.0,1249.0,742.5015702108583,571.062080705753,326111.900019984,0.7691055529264144,1249.0,1184.0,0,0,0,0,0,0,0,0,0.0,742.834829443447,1112.8837375178316,114.62590799031477,0,0,0,68865,91,26985,40,44578,23,2705,0,0,1401,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.2-201.189.192.76-60968-46528-17,192.168.0.2,60968,201.189.192.76,46528,17,27/10/2021 03:47:57 PM,119453036,4713,3716601,1906,2807,771902.0,2944699.0,1249.0,64.0,404.9853095487941,526.6038157730137,1.300303500785543,65.0,1068.0,1225.0,64.0,1049.0555753473427,403.92351472585335,0.38503538250784675,1225.0,0.0,31113.49133060126,39.45483645974473,25350.814091680262,143896.9503665868,2501075.0,0.0,5.6762260117639185,75.5,344.75,1.19453036E8,62705.00577427823,240810.74075363122,2503927.0,1.0,3.8403750670319283,191.0,6106.0,1.19034031E8,42421.25124732767,201670.804055563,2501419.0,0.0,4.754004140042127,22.0,321.75,0,0,0,0,15248,22456,15.956061593947265,23.49877486579747,64.0,1249.0,788.4372083156552,556.0997029994987,309246.87967613066,0.7053189488450184,1225.0,1160.0,0,0,0,0,0,0,0,0,1.0,788.6044981964778,404.9853095487933,1049.055575347346,0,0,0,168913,213,46678,79,32162,116,122695,0,0,1905,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.2-190.233.78.126-37350-49436-17,192.168.0.2,37350,190.233.78.126,49436,17,27/10/2021 03:48:07 PM,119412416,2028,1510741,1244,784,1374308.0,136433.0,1249.0,64.0,1104.7491961414796,367.3044488225817,0.3324776791922127,1249.0,0.0,1193.0,64.0,174.02168367346974,314.49342719504483,1.8072082774762313,65.0,4.0,12651.45661235093,16.983158602200966,58910.91070547547,231868.40787507815,2542000.0,0.0,3.935916201233113,558.0,4095.0,1.19412416E8,96067.91311343483,315587.67719926283,2639363.0,8.0,3.2850477018963034,948.0,16203.0,1.19104301E8,152112.7726692212,390911.56609654485,3037477.0,0.0,2.569879959696788,4836.0,117092.0,0,0,0,0,9952,6272,10.41767717018639,6.5654814320145745,64.0,1249.0,744.6195170034497,571.4097597555945,326509.1135439462,0.7673848814158161,1145.0,1184.0,0,0,0,0,0,0,0,0,0.0,744.9866863905326,1104.7491961414792,174.0216836734694,0,0,0,83733,111,20881,47,52858,30,5247,0,0,1243,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.2-190.52.200.17-38548-55372-17,192.168.0.2,38548,190.52.200.17,55372,17,27/10/2021 03:48:09 PM,119841729,2340,1749851,1151,1189,774594.0,975257.0,1249.0,64.0,672.9748045178095,579.399713548673,0.8609530544963216,1093.0,1184.0,1225.0,64.0,820.2329688814131,540.0605126242642,0.6584233176590889,1225.0,1160.0,14601.349751888176,19.525753003780512,51236.30996152158,202349.7090030472,2482400.0,0.0,3.9493419638340783,238.0,3408.0,1.19841729E8,104210.19913043489,299662.4833727416,2545368.0,2.0,2.875558111137169,400.5,82528.75,1.19838027E8,100873.76010101016,293327.5424439538,2865353.0,0.0,2.90786763723519,427.0,78849.25,0,0,0,0,9208,9512,9.60433406297067,9.921418940809842,64.0,1249.0,747.9572832123025,564.3908628226875,318537.0460377377,0.7545763314166286,1225.0,1160.0,0,0,0,0,0,0,0,0,1.0,748.276923076923,672.9748045178106,820.232968881413,0,0,0,75945,101,23540,41,27664,42,34830,0,0,1150,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.2-170.150.57.15-44100-60285-17,192.168.0.2,44100,170.150.57.15,60285,17,27/10/2021 03:48:25 PM,118978724,3656,2826293,2093,1563,2088571.0,737722.0,1249.0,64.0,997.8838987099844,472.46553931988547,0.473467444389739,1249.0,110.0,1225.0,64.0,471.99104286628494,544.4557725545675,1.153529883211813,65.0,1160.0,23754.608428982647,30.728182964880343,32552.318467852452,168748.06307635523,2771369.0,0.0,5.183903052650613,77.0,859.0,1.18897786E8,56834.50573613746,233389.17230701313,2771661.0,1.0,4.106469639950009,47.0,8150.75,1.18804565E8,76059.26056337982,274590.6538527844,2771741.0,0.0,3.6102198709119624,334.5,19777.5,0,0,0,0,16744,12504,17.59138045555103,13.136802509329316,64.0,1249.0,773.143560295325,567.5342535934591,322095.1290018848,0.7340606360048743,1225.0,1184.0,0,0,0,0,0,0,0,0,0.0,773.3550328227572,997.8838987099857,471.9910428662828,0,0,0,134553,173,37004,87,87023,65,30738,0,0,2092,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
192.168.0.2-45.186.128.253-53753-58771-17,192.168.0.2,53753,45.186.128.253,58771,17,27/10/2021 03:48:28 PM,119670462,2921,2271753,1596,1325,1498708.0,773045.0,1249.0,64.0,939.0401002506271,508.65836773622016,0.5416790695098758,1249.0,768.0,1225.0,64.0,583.4301886792426,566.1022125906646,0.9702998294829331,81.0,1160.0,18983.406281159005,24.408696608859085,40983.03493150675,191780.12912616707,2506569.0,0.0,4.679500418811863,201.0,1214.0,1.19435121E8,74880.95360501607,275139.4542573126,2510742.0,3.0,3.674358311575799,132.0,7004.0,1.19657024E8,90375.39577039238,305256.1950461659,2510506.0,0.0,3.3776471178250707,888.5,14620.75,0,0,0,0,12768,10600,13.336624371016466,11.072072237842619,64.0,1249.0,777.8473648186167,563.8458777780126,317922.1738872574,0.7248798456873267,1225.0,1184.0,0,0,0,0,0,0,0,0,0.0,778.1136597055803,939.0401002506266,583.4301886792452,0,0,0,94621,121,31844,57,53525,47,27608,0,0,1595,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManualLabel
